D2BHa D2BHd D2BCJ D2AHa D2AHd D2ACJ D2temp D2Voltage D3BHa D3BHd D3BCJ D3AHa D3AHd D3ACJ D3temp D3Voltage 日期 时间 
353.8776 -0.0029907 0 352.7402 -0.014893 0 24.5 23.6314 352.8185 0.00039673 0.0033875 352.2013 -0.012299 0.002594 24.625 23.0131 18-Dec-2019 18:30:27
353.8806 0 0 352.7432 -0.011902 0 24.5 23.6314 352.8213 0.0031738 0.0031738 352.2041 -0.0095215 0.0023804 24.625 23.9405 18-Dec-2019 18:30:58
353.8834 0.0028076 0 352.7459 -0.0091248 0 24.5 23.6223 352.8232 0.0050964 0.0022888 352.206 -0.0075989 0.0015259 24.625 23.1495 18-Dec-2019 18:31:29
353.885 0.004425 0 352.7476 -0.0075073 0 24.5 23.6223 352.8212 0.0030518 -0.0013733 352.1977 -0.01593 -0.0084229 24.625 23.9587 18-Dec-2019 18:32:00
353.8807 0.00012207 0 352.7433 -0.01178 0 24.5 23.6314 352.8187 0.0005188 0.00039673 352.2014 -0.012177 -0.00039673 24.5625 23.3131 18-Dec-2019 18:32:31
353.8892 0.008606 0 352.7517 -0.0033264 0 24.5 23.6314 352.8228 0.0046997 -0.0039063 352.2056 -0.0079956 -0.0046692 24.625 23.5859 18-Dec-2019 18:33:02
353.886 0.0054321 0 352.7486 -0.0065002 0 24.5 23.6223 352.8207 0.0025635 -0.0028687 352.2035 -0.010132 -0.0036316 24.625 23.1495 18-Dec-2019 18:33:33
353.8892 0.008606 0 352.7517 -0.0033264 0 24.5 23.6314 352.825 0.0068359 -0.00177 352.2014 -0.012146 -0.0088196 24.5625 24.1224 18-Dec-2019 18:34:05
353.8895 0.0089111 0 352.752 -0.0030212 0 24.5 23.6223 352.8255 0.0073853 -0.0015259 352.2083 -0.0053101 -0.0022888 24.625 24.1224 18-Dec-2019 18:34:36
353.8935 0.012909 0 352.756 0.00097656 0 24.5 23.6314 352.8267 0.0085144 -0.0043945 352.2031 -0.010468 -0.011444 24.625 23.4768 18-Dec-2019 18:35:07
353.8947 0.014191 0 352.7573 0.0022583 0 24.5 23.6314 352.8249 0.0067139 -0.0074768 352.2013 -0.012268 -0.014526 24.5625 23.2858 18-Dec-2019 18:35:38
353.8921 0.011505 0 352.7487 -0.0063477 0 24.4375 23.6223 352.826 0.007843 -0.0036621 352.2025 -0.011139 -0.0047913 24.5625 23.2404 18-Dec-2019 18:36:09
353.895 0.014404 0 352.7575 0.0024719 0 24.5 23.6223 352.8271 0.0089722 -0.0054321 352.2036 -0.01001 -0.012482 24.5625 23.3222 18-Dec-2019 18:36:40
353.8989 0.018372 0 352.7615 0.0064392 0 24.5 23.6314 352.8236 0.0054321 -0.012939 352.2 -0.01355 -0.019989 24.5625 24.1496 18-Dec-2019 18:37:11
353.897 0.016418 0 352.7596 0.0044861 0 24.5 23.6223 352.8242 0.0060425 -0.010376 352.2007 -0.012939 -0.017426 24.5625 23.7132 18-Dec-2019 18:37:42
353.8979 0.017334 0 352.7605 0.0054016 0 24.5 23.6314 352.8314 0.013245 -0.0040894 352.2079 -0.0057373 -0.011139 24.5625 23.2222 18-Dec-2019 18:38:13
353.8969 0.016357 0 352.7595 0.004425 0 24.5 23.6314 352.827 0.0088501 -0.0075073 352.2036 -0.0099792 -0.014404 24.5625 23.2677 18-Dec-2019 18:38:44
353.898 0.017487 0 352.7606 0.0055542 0 24.4375 23.6223 352.8309 0.012726 -0.0047607 352.2073 -0.0062561 -0.01181 24.5625 23.7314 18-Dec-2019 18:39:16
353.9047 0.024109 0 352.7634 0.0083008 0 24.4375 23.6314 352.8347 0.016602 -0.0075073 352.2112 -0.0023804 -0.010681 24.5625 23.6405 18-Dec-2019 18:39:47
353.9109 0.030304 0 352.7734 0.018372 0 24.5 23.6223 352.8385 0.020355 -0.0099487 352.215 0.0013733 -0.016998 24.5625 23.4041 18-Dec-2019 18:40:18
353.9048 0.0242 0 352.7673 0.012268 0 24.5 23.6223 352.8409 0.022766 -0.0014343 352.2174 0.0037842 -0.0084839 24.5625 23.7768 18-Dec-2019 18:40:49
353.9114 0.030853 0 352.7681 0.013 0 24.4375 23.6223 352.8418 0.023651 -0.0072021 352.2183 0.0046692 -0.0083313 24.5625 23.6586 18-Dec-2019 18:41:20
353.9171 0.036591 0 352.7738 0.018738 0 24.4375 23.6314 352.8434 0.025269 -0.011322 352.2199 0.0062866 -0.012451 24.5625 23.1767 18-Dec-2019 18:41:51
353.9079 0.027344 0 352.7646 0.009491 0 24.4375 23.6223 352.8439 0.025757 -0.0015869 352.2204 0.0067749 -0.0027161 24.5625 24.0042 18-Dec-2019 18:42:22
353.9133 0.032715 0 352.7699 0.014862 0 24.4375 23.6314 352.8417 0.02356 -0.0091553 352.2119 -0.0016785 -0.016541 24.5 23.004 18-Dec-2019 18:42:53
353.9088 0.02829 0 352.7655 0.010437 0 24.4375 23.6314 352.8426 0.024414 -0.0038757 352.219 0.0054321 -0.0050049 24.5625 23.7314 18-Dec-2019 18:43:24
353.9006 0.020081 0 352.7573 0.0022278 0 24.4375 23.6223 352.8446 0.026459 0.0063782 352.2211 0.0074768 0.005249 24.5625 23.4041 18-Dec-2019 18:43:56
353.903 0.022461 0 352.7597 0.0046082 0 24.4375 23.6314 352.8427 0.024506 0.0020447 352.2129 -0.00073242 -0.0053406 24.5 23.9587 18-Dec-2019 18:44:27
353.9069 0.026337 0 352.7635 0.0084839 0 24.4375 23.6314 352.8399 0.02179 -0.0045471 352.2101 -0.0034485 -0.011932 24.5 23.495 18-Dec-2019 18:44:58
353.9074 0.026825 0 352.764 0.0089722 0 24.4375 23.6314 352.8448 0.026611 -0.00021362 352.215 0.0013733 -0.0075989 24.5 23.4768 18-Dec-2019 18:45:29
353.908 0.027405 0 352.7646 0.009552 0 24.4375 23.6223 352.839 0.020813 -0.0065918 352.2092 -0.004425 -0.013977 24.5 23.0131 18-Dec-2019 18:46:00
353.9015 0.020966 0 352.7582 0.0031128 0 24.4375 23.6223 352.8366 0.018463 -0.0025024 352.2068 -0.0067749 -0.0098877 24.5 23.6405 18-Dec-2019 18:46:31
353.8987 0.018097 0 352.7553 0.00024414 0 24.375 23.6314 352.8403 0.022125 0.0040283 352.2105 -0.0031128 -0.0033569 24.5 23.0222 18-Dec-2019 18:47:02
353.9016 0.021088 0 352.7524 -0.002655 0 24.375 23.6314 352.8334 0.015289 -0.0057983 352.2036 -0.0099487 -0.0072937 24.5 23.5404 18-Dec-2019 18:47:33
353.893 0.012421 0 352.7496 -0.0054321 0 24.4375 23.6314 352.835 0.016815 0.0043945 352.2052 -0.0084229 -0.0029907 24.5 23.2858 18-Dec-2019 18:48:04
353.892 0.011444 0 352.7487 -0.0064087 0 24.375 23.6314 352.8329 0.014771 0.0033264 352.2031 -0.010468 -0.0040588 24.5 23.8132 18-Dec-2019 18:48:35
353.8947 0.01413 0 352.7513 -0.0037231 0 24.4375 23.6223 352.8313 0.013153 -0.00097656 352.2015 -0.012085 -0.0083618 24.5 23.3404 18-Dec-2019 18:49:07
353.8882 0.0076904 0 352.739 -0.016022 0 24.375 23.6223 352.8314 0.013214 0.0055237 352.2016 -0.012024 0.0039978 24.5 23.0494 18-Dec-2019 18:49:38
353.8895 0.0089722 0 352.7462 -0.0088501 0 24.4375 23.6223 352.8268 0.008667 -0.00030518 352.197 -0.016571 -0.0077209 24.5 24.0314 18-Dec-2019 18:50:09
353.8835 0.0028992 0 352.7343 -0.020813 0 24.375 23.6314 352.8268 0.008606 0.0057068 352.1943 -0.019257 0.0015564 24.5 23.1767 18-Dec-2019 18:50:40
353.8856 0.0050049 0 352.7364 -0.018707 0 24.375 23.6314 352.8248 0.0066528 0.0016479 352.195 -0.018585 0.00012207 24.5 22.9949 18-Dec-2019 18:51:11
353.8798 -0.00079346 0 352.7365 -0.018616 0 24.4375 23.6314 352.8223 0.0041809 0.0049744 352.1925 -0.021057 -0.0024414 24.5 23.6223 18-Dec-2019 18:51:42
353.8821 0.0015564 0 352.7388 -0.016266 0 24.4375 23.6314 352.8203 0.0021667 0.00061035 352.1905 -0.023071 -0.0068054 24.5 23.6586 18-Dec-2019 18:52:13
353.876 -0.0045166 0 352.7268 -0.028229 0 24.375 23.6314 352.8225 0.0043945 0.0089111 352.1927 -0.020844 0.0073853 24.5 23.1313 18-Dec-2019 18:52:44
353.8721 -0.0084534 0 352.7229 -0.032166 0 24.375 23.6314 352.8201 0.0019226 0.010376 352.1903 -0.023315 0.0088501 24.5 24.0951 18-Dec-2019 18:53:15
353.874 -0.0065918 0 352.7307 -0.024414 0 24.4375 23.6314 352.8166 -0.0015259 0.0050659 352.1868 -0.026764 -0.0023499 24.5 23.395 18-Dec-2019 18:53:46
353.8654 -0.015137 0 352.7221 -0.032959 0 24.4375 23.6314 352.8142 -0.0039673 0.011169 352.1844 -0.029205 0.0037537 24.5 23.5586 18-Dec-2019 18:54:18
353.867 -0.01358 0 352.7178 -0.037292 0 24.375 23.6314 352.8178 -0.00036621 0.013214 352.188 -0.025604 0.011688 24.5 23.5586 18-Dec-2019 18:54:49
353.8696 -0.010986 0 352.7263 -0.028809 0 24.4375 23.6314 352.8093 -0.0088196 0.0021667 352.1795 -0.034058 -0.005249 24.5 23.4768 18-Dec-2019 18:55:20
353.8678 -0.012726 0 352.7245 -0.030548 0 24.375 23.6314 352.8129 -0.0052185 0.0075073 352.1831 -0.030457 9.1553e-05 24.5 23.7041 18-Dec-2019 18:55:51
353.8581 -0.022461 0 352.7089 -0.046173 0 24.375 23.6314 352.8142 -0.0039673 0.018494 352.1844 -0.029205 0.016968 24.5 23.6768 18-Dec-2019 18:56:22
353.8635 -0.01709 0 352.7143 -0.040802 0 24.375 23.6314 352.8099 -0.0082397 0.0088501 352.1801 -0.033478 0.0073242 24.5 23.4768 18-Dec-2019 18:56:53
353.8608 -0.019775 0 352.7116 -0.043488 0 24.4375 23.6314 352.8093 -0.0088196 0.010956 352.1795 -0.034058 0.0094299 24.5 24.0405 18-Dec-2019 18:57:24
353.8596 -0.020905 0 352.7163 -0.038727 0 24.4375 23.6314 352.8138 -0.0043945 0.01651 352.184 -0.029633 0.0090942 24.5 23.3495 18-Dec-2019 18:57:55
353.8589 -0.021667 0 352.7097 -0.04538 0 24.375 23.6223 352.8085 -0.009613 0.012054 352.1787 -0.034851 0.010529 24.5 24.0223 18-Dec-2019 18:58:26
353.8578 -0.022766 0 352.7086 -0.046478 0 24.4375 23.6223 352.813 -0.0051575 0.017609 352.177 -0.036621 0.0098572 24.5 23.7768 18-Dec-2019 18:58:58
353.8533 -0.027283 0 352.7041 -0.050995 0 24.375 23.6314 352.8073 -0.010803 0.016479 352.1776 -0.036041 0.014954 24.5 23.8223 18-Dec-2019 18:59:29
